series_code,match_code,team,pid,name,notout,runs,ballfaced,fours,sixes,overs,maiden_overs,runs_given,wickets_taken
2749,20999,MANIPUR,14142,Pukhrambam Singh,0,47,70,3,0,0.0,0,0,0
2749,20999,MANIPUR,14143,Rajkumar Singh,1,0,0,0,0,9.0,4,17,5
2749,20999,MANIPUR,14144,Sagatpam Singh,0,39,41,2,1,0.0,0,0,0
2749,20999,MANIPUR,14147,Sultan Karim,1,0,0,0,0,0.0,0,0,0
2749,21059,MANIPUR,14135,Hrithik Kanojia,0,0,7,0,0,0.0,0,0,0
2749,21059,MANIPUR,14136,Bishworjit Konthoujam,1,0,0,0,0,4.0,0,37,1
2749,21059,MANIPUR,14137,Kabrambam Meitei,0,4,21,0,0,6.0,0,20,1
2749,21059,MANIPUR,14138,Lakan Rawat,0,0,6,0,0,0.0,0,0,0
2749,21059,MANIPUR,14139,Chingangbam Singh,0,0,16,0,0,0.0,0,0,0
2749,21059,MANIPUR,14140,Kangabam Singh,0,4,39,0,0,7.1,0,46,0
2749,21059,MANIPUR,14142,Pukhrambam Singh,0,3,8,0,0,0.0,0,0,0
2749,21059,MANIPUR,14143,Rajkumar Singh,0,17,40,2,1,6.0,0,29,0
2749,21059,MANIPUR,14144,Sagatpam Singh,0,3,8,0,0,0.0,0,0,0
2749,21059,MANIPUR,14147,Sultan Karim,0,1,9,0,0,6.0,0,39,0
2749,21070,MANIPUR,12641,Shelley Shaurya,0,0,2,0,0,9.0,1,55,1
2749,21070,MANIPUR,14136,Bishworjit Konthoujam,0,1,15,0,0,8.0,0,44,0
2749,21070,MANIPUR,14137,Kabrambam Meitei,0,8,20,1,0,5.0,0,25,0
2749,21070,MANIPUR,14139,Chingangbam Singh,0,7,26,1,0,0.0,0,0,0
2749,21070,MANIPUR,14140,Kangabam Singh,0,0,1,0,0,0.0,0,0,0
2749,21070,MANIPUR,14142,Pukhrambam Singh,0,9,15,2,0,0.0,0,0,0
2749,21070,MANIPUR,14144,Sagatpam Singh,0,8,39,0,0,0.0,0,0,0
2749,21070,MANIPUR,14145,Thoudam Singh,0,6,19,1,0,5.0,0,25,0
2749,21070,MANIPUR,14146,Somorjit Salam,0,0,7,0,0,6.0,1,24,1
2749,21070,MANIPUR,14292,Jitender,0,8,22,1,0,10.0,0,29,3
2902,23464,MANIPUR,3012,Ahmed Shah,1,0,0,0,0,0.0,0,0,0
2902,23464,MANIPUR,14136,Bishworjit Konthoujam,1,0,0,0,0,10.0,1,34,1
2902,23464,MANIPUR,14139,Chingangbam Singh,0,0,1,0,0,0.0,0,0,0
2902,23464,MANIPUR,14140,Kangabam Singh,1,0,0,0,0,8.0,0,18,0
2902,23464,MANIPUR,14142,Pukhrambam Singh,0,19,28,2,0,0.0,0,0,0
2902,23464,MANIPUR,14143,Rajkumar Singh,1,0,0,0,0,10.0,1,36,2
2902,23464,MANIPUR,14354,Thokchom Kishan,1,0,0,0,0,10.0,1,47,2
2902,23464,MANIPUR,14662,Lamabam Singh,1,0,0,0,0,10.0,0,55,0
2902,23464,MANIPUR,15497,Johnson Singh,0,1,6,0,0,0.0,0,0,0
2902,23464,MANIPUR,15499,Langlonyamba Keishangbam,1,0,0,0,0,2.0,0,7,1
2902,23464,MANIPUR,15507,Karnajit Yumnam,0,12,18,2,0,0.0,0,0,0
2902,23501,MANIPUR,14136,Bishworjit Konthoujam,0,5,7,1,0,0.0,0,0,0
2902,23501,MANIPUR,14139,Chingangbam Singh,0,0,2,0,0,0.0,0,0,0
2902,23501,MANIPUR,14140,Kangabam Singh,0,12,34,1,0,0.0,0,0,0
2902,23501,MANIPUR,14142,Pukhrambam Singh,0,27,28,4,0,0.0,0,0,0
2902,23501,MANIPUR,14143,Rajkumar Singh,0,5,10,1,0,1.0,1,0,2
2902,23501,MANIPUR,14354,Thokchom Kishan,0,12,26,0,1,0.0,0,0,0
2902,23501,MANIPUR,14508,Ahmed Shah,0,0,2,0,0,0.0,0,0,0
2902,23501,MANIPUR,14662,Lamabam Singh,0,0,1,0,0,0.0,0,0,0
2902,23501,MANIPUR,15497,Johnson Singh,0,2,17,0,0,0.0,0,0,0
2902,23501,MANIPUR,15499,Langlonyamba Keishangbam,0,21,32,2,0,0.0,0,0,0
2902,23501,MANIPUR,15507,Karnajit Yumnam,0,20,25,3,0,0.0,0,0,0
2902,23562,MANIPUR,14136,Bishworjit Konthoujam,0,0,4,0,0,7.0,2,30,3
2902,23562,MANIPUR,14140,Kangabam Singh,0,12,18,2,0,0.0,0,0,0
2902,23562,MANIPUR,14142,Pukhrambam Singh,0,1,6,0,0,0.0,0,0,0
2902,23562,MANIPUR,14143,Rajkumar Singh,0,15,31,1,0,6.4,1,41,3
2902,23562,MANIPUR,14354,Thokchom Kishan,0,11,17,1,0,4.0,0,18,0
2902,23562,MANIPUR,14508,Ahmed Shah,0,24,28,2,2,0.0,0,0,0
2902,23562,MANIPUR,14662,Lamabam Singh,0,0,1,0,0,1.0,0,4,0
2902,23562,MANIPUR,15496,Al Bashid Muhammed,0,2,3,0,0,0.0,0,0,0
2902,23562,MANIPUR,15497,Johnson Singh,0,0,2,0,0,0.0,0,0,0
2902,23562,MANIPUR,15499,Langlonyamba Keishangbam,0,16,37,2,0,0.0,0,0,0
2902,23562,MANIPUR,15507,Karnajit Yumnam,0,1,4,0,0,0.0,0,0,0
2902,23576,MANIPUR,14136,Bishworjit Konthoujam,0,1,3,0,0,10.0,1,50,2
2902,23576,MANIPUR,14140,Kangabam Singh,0,4,22,0,0,10.0,1,33,0
2902,23576,MANIPUR,14142,Pukhrambam Singh,0,21,44,1,0,0.0,0,0,0
2902,23576,MANIPUR,14143,Rajkumar Singh,0,1,4,0,0,10.0,0,60,4
2902,23576,MANIPUR,14354,Thokchom Kishan,0,11,21,1,1,10.0,1,57,1
2902,23576,MANIPUR,14508,Ahmed Shah,0,6,13,0,0,0.0,0,0,0
2902,23576,MANIPUR,15496,Al Bashid Muhammed,0,1,7,0,0,0.0,0,0,0
2902,23576,MANIPUR,15497,Johnson Singh,0,22,32,3,0,0.0,0,0,0
2902,23576,MANIPUR,15499,Langlonyamba Keishangbam,0,0,1,0,0,0.0,0,0,0
2902,23576,MANIPUR,15507,Karnajit Yumnam,0,0,1,0,0,0.0,0,0,0
2902,23576,MANIPUR,15593,Ajay Singh,0,0,0,0,0,10.0,0,49,0
2902,23603,MANIPUR,14136,Bishworjit Konthoujam,0,0,2,0,0,10.0,2,29,1
2902,23603,MANIPUR,14140,Kangabam Singh,0,29,49,3,0,10.0,1,41,3
2902,23603,MANIPUR,14142,Pukhrambam Singh,0,8,4,2,0,0.0,0,0,0
2902,23603,MANIPUR,14143,Rajkumar Singh,0,16,40,2,0,9.0,2,57,1
2902,23603,MANIPUR,14147,Sultan Karim,0,11,26,0,0,2.0,0,13,0
2902,23603,MANIPUR,15496,Al Bashid Muhammed,0,6,8,1,0,0.0,0,0,0
2902,23603,MANIPUR,15497,Johnson Singh,0,36,63,2,0,0.0,0,0,0
2902,23603,MANIPUR,15499,Langlonyamba Keishangbam,0,1,14,0,0,2.0,0,22,0
2902,23603,MANIPUR,15504,Thomas Moirangthem,0,2,15,0,0,10.0,2,31,1
2902,23603,MANIPUR,15507,Karnajit Yumnam,0,23,29,5,0,0.0,0,0,0
2902,23603,MANIPUR,15593,Ajay Singh,0,0,0,0,0,7.0,0,27,1
2902,23617,MANIPUR,14136,Bishworjit Konthoujam,0,4,3,1,0,8.0,1,35,2
2902,23617,MANIPUR,14139,Chingangbam Singh,0,18,35,2,0,0.0,0,0,0
2902,23617,MANIPUR,14140,Kangabam Singh,0,10,10,0,0,8.0,2,18,0
2902,23617,MANIPUR,14142,Pukhrambam Singh,0,17,29,2,0,0.0,0,0,0
2902,23617,MANIPUR,14147,Sultan Karim,0,47,97,3,0,7.0,1,31,0
2902,23617,MANIPUR,14354,Thokchom Kishan,0,1,3,0,0,8.0,3,17,2
2902,23617,MANIPUR,14662,Lamabam Singh,0,1,1,0,0,10.0,0,23,2
2902,23617,MANIPUR,15497,Johnson Singh,0,42,57,3,0,0.0,0,0,0
2902,23617,MANIPUR,15501,Ronald Longjam,0,12,42,0,0,1.0,0,4,0
2902,23617,MANIPUR,15504,Thomas Moirangthem,0,8,13,0,0,8.0,0,29,1
2902,23617,MANIPUR,15507,Karnajit Yumnam,0,2,7,0,0,0.0,0,0,0
2902,23619,MANIPUR,14136,Bishworjit Konthoujam,0,0,5,0,0,6.1,1,37,0
2902,23619,MANIPUR,14139,Chingangbam Singh,0,1,4,0,0,0.0,0,0,0
2902,23619,MANIPUR,14140,Kangabam Singh,0,44,43,4,3,3.0,0,21,1
2902,23619,MANIPUR,14142,Pukhrambam Singh,0,5,9,1,0,0.0,0,0,0
2902,23619,MANIPUR,14143,Rajkumar Singh,0,4,5,1,0,2.0,0,21,0
2902,23619,MANIPUR,14147,Sultan Karim,0,27,53,5,0,0.0,0,0,0
2902,23619,MANIPUR,14354,Thokchom Kishan,0,2,14,0,0,2.0,0,26,0
2902,23619,MANIPUR,15497,Johnson Singh,0,14,25,2,0,0.0,0,0,0
2902,23619,MANIPUR,15501,Ronald Longjam,0,0,2,0,0,0.0,0,0,0
2902,23619,MANIPUR,15507,Karnajit Yumnam,0,8,15,2,0,0.0,0,0,0
2902,23619,MANIPUR,15593,Ajay Singh,0,0,6,0,0,3.0,1,9,0
2902,23707,MANIPUR,14136,Bishworjit Konthoujam,0,1,1,0,0,9.2,1,54,7
2902,23707,MANIPUR,14140,Kangabam Singh,0,30,29,2,1,10.0,0,43,0
2902,23707,MANIPUR,14142,Pukhrambam Singh,0,25,30,5,0,0.0,0,0,0
2902,23707,MANIPUR,14143,Rajkumar Singh,0,1,2,0,0,9.0,1,48,1
2902,23707,MANIPUR,14147,Sultan Karim,0,1,3,0,0,4.0,0,23,0
2902,23707,MANIPUR,14508,Ahmed Shah,0,7,7,1,0,0.0,0,0,0
2902,23707,MANIPUR,14662,Lamabam Singh,1,0,0,0,0,9.0,0,44,0
2902,23707,MANIPUR,15496,Al Bashid Muhammed,0,100,159,9,2,0.0,0,0,0
2902,23707,MANIPUR,15497,Johnson Singh,0,50,60,6,0,0.0,0,0,0
2902,23707,MANIPUR,15499,Langlonyamba Keishangbam,0,1,6,0,0,0.0,0,0,0
2902,23707,MANIPUR,15504,Thomas Moirangthem,0,3,5,0,0,7.0,1,24,1
2177,12033,Kerala,1862,Raiphi Gomez,0,2,4,0,0,7.0,0,41,2
2177,12033,Kerala,7932,Prasanth Parameswaran,0,16,9,1,1,8.3,0,40,3
2177,12033,Kerala,8271,Sanju Samson,0,43,47,4,1,0.0,0,0,0
2177,12033,Kerala,8704,Robert Fernandez,0,8,15,0,0,0.0,0,0,0
2177,12033,Kerala,8707,Rohan Prem,0,7,11,1,0,1.0,0,10,0
2177,12033,Kerala,8709,Sachin Baby,0,104,70,12,0,0.0,0,0,0
2177,12033,Kerala,8711,Vasudevan Arundhadi Jagadeesh,0,119,120,8,1,5.0,0,27,0
2177,12033,Kerala,8713,Padmanabhan Prasanth,1,0,0,0,0,12.0,1,59,2
2177,12033,Kerala,8944,Sandeep Warrier,1,0,0,0,0,5.0,0,46,2
2177,12033,Kerala,8945,Chovvakkaran Shahid,1,0,0,0,0,9.0,0,51,0
2177,12033,Kerala,9017,Karimuttathu Rakesh,0,16,25,2,0,0.0,0,0,0
2177,12037,Kerala,463,S Sreesanth,0,0,1,0,0,9.0,0,56,0
2177,12037,Kerala,1862,Raiphi Gomez,0,51,58,3,1,5.0,0,13,1
2177,12037,Kerala,7932,Prasanth Parameswaran,0,0,3,0,0,9.0,3,25,2
2177,12037,Kerala,8271,Sanju Samson,0,2,8,0,0,0.0,0,0,0
2177,12037,Kerala,8704,Robert Fernandez,0,1,7,0,0,0.0,0,0,0
2177,12037,Kerala,8707,Rohan Prem,0,34,60,1,0,7.0,1,19,0
2177,12037,Kerala,8709,Sachin Baby,0,0,2,0,0,0.0,0,0,0
2177,12037,Kerala,8711,Vasudevan Arundhadi Jagadeesh,0,89,109,4,0,1.0,0,8,0
2177,12037,Kerala,8713,Padmanabhan Prasanth,0,7,18,0,0,6.0,0,30,0
2177,12037,Kerala,8944,Sandeep Warrier,0,0,1,0,0,5.0,1,25,2
2177,12037,Kerala,9017,Karimuttathu Rakesh,0,3,26,0,0,4.0,0,16,0
2364,15143,Kerala,8271,Sanju Samson,0,28,56,1,0,0.0,0,0,0
2364,15143,Kerala,8707,Rohan Prem,0,7,19,1,0,8.0,0,31,1
2364,15143,Kerala,8709,Sachin Baby,0,95,111,7,0,0.0,0,0,0
2364,15143,Kerala,8711,Vasudevan Arundhadi Jagadeesh,0,5,10,0,0,0.0,0,0,0
2364,15143,Kerala,8713,Padmanabhan Prasanth,0,27,47,2,0,8.0,0,29,0
2364,15143,Kerala,8944,Sandeep Warrier,0,1,2,0,0,10.0,0,35,2
2364,15143,Kerala,8979,Nizar Niyas,0,0,1,0,0,6.0,0,34,1
2364,15143,Kerala,10267,Basil Thampi,0,12,16,0,0,8.0,0,65,0
2364,15143,Kerala,10642,Fabid Ahmed,0,5,7,1,0,10.0,0,35,2
2364,15143,Kerala,10809,Mohammed Azharuddeen,0,32,31,5,0,0.0,0,0,0
2364,15143,Kerala,10916,Jafar Jamal,0,0,1,0,0,0.0,0,0,0
2364,15147,Kerala,7932,Prasanth Parameswaran,0,0,1,0,0,7.2,0,38,0
2364,15155,Kerala,8271,Sanju Samson,0,35,52,6,0,0.0,0,0,0
2364,15155,Kerala,8707,Rohan Prem,0,34,42,2,1,7.0,0,34,2
2364,15155,Kerala,8709,Sachin Baby,0,34,38,3,0,0.0,0,0,0
2364,15155,Kerala,8711,Vasudevan Arundhadi Jagadeesh,0,121,137,7,3,2.0,0,14,0
2364,15155,Kerala,8712,Unnikrishnan Manukrishnan,0,6,3,1,0,6.1,1,30,1
2364,15155,Kerala,8713,Padmanabhan Prasanth,0,21,18,2,0,10.0,0,39,2
2364,15155,Kerala,8944,Sandeep Warrier,1,0,0,0,0,7.0,0,32,2
2364,15155,Kerala,10267,Basil Thampi,0,1,1,0,0,2.0,0,15,0
2364,15155,Kerala,10642,Fabid Ahmed,0,0,4,0,0,9.0,1,32,2
2364,15155,Kerala,10809,Mohammed Azharuddeen,0,0,4,0,0,0.0,0,0,0
2364,15155,Kerala,10916,Jafar Jamal,0,0,1,0,0,0.0,0,0,0
2364,15167,Kerala,8271,Sanju Samson,0,18,30,2,0,0.0,0,0,0
2364,15167,Kerala,8707,Rohan Prem,0,10,23,1,0,7.0,0,37,0
2364,15167,Kerala,8709,Sachin Baby,0,61,96,8,0,0.0,0,0,0
2364,15167,Kerala,8711,Vasudevan Arundhadi Jagadeesh,0,60,98,6,0,2.0,0,11,0
2364,15167,Kerala,8712,Unnikrishnan Manukrishnan,0,9,4,2,0,6.0,2,28,0
2364,15167,Kerala,8713,Padmanabhan Prasanth,0,34,18,3,2,10.0,1,29,1
2364,15167,Kerala,8944,Sandeep Warrier,1,0,0,0,0,7.0,0,53,1
2364,15167,Kerala,8979,Nizar Niyas,1,0,0,0,0,6.0,0,29,1
2364,15167,Kerala,9211,Mohan Akshaya,0,12,19,1,0,0.0,0,0,0
2364,15167,Kerala,10642,Fabid Ahmed,0,8,15,0,0,9.0,0,50,1
2364,15167,Kerala,10809,Mohammed Azharuddeen,0,0,1,0,0,0.0,0,0,0
2364,15172,Kerala,7932,Prasanth Parameswaran,0,0,5,0,0,8.0,0,46,0
2364,15179,Kerala,8271,Sanju Samson,0,4,3,1,0,0.0,0,0,0
2364,15179,Kerala,8707,Rohan Prem,0,17,37,1,0,1.0,0,3,0
2364,15179,Kerala,8709,Sachin Baby,0,1,4,0,0,0.0,0,0,0
2364,15179,Kerala,8711,Vasudevan Arundhadi Jagadeesh,0,20,47,2,0,0.0,0,0,0
2364,15179,Kerala,8712,Unnikrishnan Manukrishnan,1,0,0,0,0,6.0,0,23,0
2364,15179,Kerala,8713,Padmanabhan Prasanth,1,0,0,0,0,8.3,1,22,2
2364,15179,Kerala,8944,Sandeep Warrier,1,0,0,0,0,8.0,1,24,1
2364,15179,Kerala,8979,Nizar Niyas,1,0,0,0,0,10.0,1,30,2
2364,15179,Kerala,9211,Mohan Akshaya,1,0,0,0,0,0.0,0,0,0
2364,15179,Kerala,9213,Nikhilesh Surendran,0,85,90,12,1,0.0,0,0,0
2364,15179,Kerala,10642,Fabid Ahmed,1,0,0,0,0,9.0,1,24,3
2364,15184,Kerala,7932,Prasanth Parameswaran,0,4,3,1,0,3.0,0,30,0
2364,15196,Kerala,7932,Prasanth Parameswaran,0,3,5,0,0,9.0,0,44,0
2364,15203,Kerala,8271,Sanju Samson,0,0,6,0,0,0.0,0,0,0
2364,15203,Kerala,8707,Rohan Prem,0,2,18,0,0,0.0,0,0,0
2364,15203,Kerala,8709,Sachin Baby,0,12,35,0,0,0.0,0,0,0
2364,15203,Kerala,8711,Vasudevan Arundhadi Jagadeesh,0,0,4,0,0,0.0,0,0,0
2364,15203,Kerala,8712,Unnikrishnan Manukrishnan,0,9,11,1,0,2.5,0,27,1
2364,15203,Kerala,8713,Padmanabhan Prasanth,0,0,6,0,0,0.0,0,0,0
2364,15203,Kerala,8944,Sandeep Warrier,0,0,2,0,0,3.0,0,24,0
2364,15203,Kerala,8979,Nizar Niyas,0,5,4,1,0,0.0,0,0,0
2364,15203,Kerala,9211,Mohan Akshaya,0,5,17,0,0,0.0,0,0,0
2364,15203,Kerala,9213,Nikhilesh Surendran,0,11,26,1,0,0.0,0,0,0
2364,15203,Kerala,10642,Fabid Ahmed,0,1,3,0,0,0.0,0,0,0
2364,15210,Kerala,8271,Sanju Samson,0,10,17,1,0,0.0,0,0,0
2364,15210,Kerala,8707,Rohan Prem,0,6,23,0,0,7.0,1,28,1
2364,15210,Kerala,8709,Sachin Baby,0,41,91,4,0,4.5,0,11,0
2364,15210,Kerala,8711,Vasudevan Arundhadi Jagadeesh,0,2,26,0,0,0.0,0,0,0
2364,15210,Kerala,8712,Unnikrishnan Manukrishnan,0,11,25,2,0,4.0,0,5,0
2364,15210,Kerala,8713,Padmanabhan Prasanth,0,2,16,0,0,2.0,0,6,0
2364,15210,Kerala,8944,Sandeep Warrier,0,0,6,0,0,2.0,0,13,0
2364,15210,Kerala,8979,Nizar Niyas,0,0,1,0,0,5.0,0,10,0
2364,15210,Kerala,9213,Nikhilesh Surendran,0,11,17,1,0,0.0,0,0,0
2364,15210,Kerala,10642,Fabid Ahmed,0,1,19,0,0,8.0,2,28,2
2364,15210,Kerala,10809,Mohammed Azharuddeen,0,5,19,0,0,0.0,0,0,0
2509,17191,Kerala,8271,Sanju Samson,0,11,19,1,0,0.0,0,0,0
2509,17191,Kerala,8707,Rohan Prem,0,2,7,0,0,5.0,0,38,1
2509,17191,Kerala,8709,Sachin Baby,0,1,14,0,0,0.0,0,0,0
2509,17191,Kerala,8944,Sandeep Warrier,0,1,2,0,0,8.0,1,50,1
2509,17191,Kerala,10332,Nizar,0,0,5,0,0,0.0,0,0,0
2509,17191,Kerala,10809,Mohammed Azharuddeen,0,50,67,5,1,0.0,0,0,0
2509,17191,Kerala,11797,Vinod Kumar,0,4,15,0,0,10.0,0,73,1
2509,17191,Kerala,11893,Vishnu Vinod,0,24,23,2,2,0.0,0,0,0
2509,17191,Kerala,12672,Krishnakumar,0,2,7,0,0,8.0,1,41,1
2509,17215,Kerala,8271,Sanju Samson,0,25,33,1,1,0.0,0,0,0
2509,17215,Kerala,8707,Rohan Prem,0,28,30,5,0,3.0,0,29,1
2509,17215,Kerala,8709,Sachin Baby,0,15,29,1,0,0.0,0,0,0
2509,17215,Kerala,8944,Sandeep Warrier,0,0,1,0,0,9.0,0,64,1
2509,17215,Kerala,10332,Nizar,0,5,11,1,0,0.0,0,0,0
2509,17215,Kerala,10809,Mohammed Azharuddeen,0,3,8,0,0,0.0,0,0,0
2509,17215,Kerala,11797,Vinod Kumar,0,0,3,0,0,9.0,2,83,2
2509,17215,Kerala,11893,Vishnu Vinod,0,32,46,4,0,0.0,0,0,0
2509,17215,Kerala,12684,Krishna Kumar,0,0,0,0,0,10.0,0,65,0
2509,17226,Kerala,8271,Sanju Samson,0,84,89,6,3,0.0,0,0,0
2509,17226,Kerala,8707,Rohan Prem,0,14,24,2,0,3.0,0,17,0
2509,17226,Kerala,8709,Sachin Baby,0,37,85,2,0,0.0,0,0,0
2509,17226,Kerala,8944,Sandeep Warrier,0,0,0,0,0,10.0,0,51,4
2509,17226,Kerala,10332,Nizar,0,49,36,4,3,0.0,0,0,0
2509,17226,Kerala,10809,Mohammed Azharuddeen,0,14,34,1,0,0.0,0,0,0
2509,17226,Kerala,12023,Athif Bin Ashraf,1,0,0,0,0,7.0,0,40,0
2509,17226,Kerala,12253,R Kunnummal,0,16,23,3,0,0.0,0,0,0
2509,17226,Kerala,12684,Krishna Kumar,1,0,0,0,0,5.2,0,38,0
2509,17251,Kerala,8271,Sanju Samson,0,51,44,5,2,0.0,0,0,0
2509,17251,Kerala,8709,Sachin Baby,0,41,48,5,0,0.0,0,0,0
2509,17251,Kerala,8944,Sandeep Warrier,0,0,1,0,0,9.0,1,45,2
2509,17251,Kerala,8979,Nizar Niyas,1,0,0,0,0,10.0,1,54,0
2509,17251,Kerala,9212,Karaparambil Monish,0,1,3,0,0,10.0,0,54,2
2509,17251,Kerala,10332,Nizar,0,20,23,0,0,0.0,0,0,0
2509,17251,Kerala,10642,Fabid Ahmed,0,1,3,0,0,10.0,0,38,4
2509,17251,Kerala,10809,Mohammed Azharuddeen,0,73,66,9,2,0.0,0,0,0
2509,17251,Kerala,11797,Vinod Kumar,0,10,12,0,1,8.1,0,55,2
2509,17251,Kerala,11893,Vishnu Vinod,0,93,98,10,3,0.0,0,0,0
2509,17251,Kerala,12623,Daryl Ferrario,0,0,2,0,0,0.0,0,0,0
2664,19788,Kerala,8271,Sanju Samson,0,34,48,2,1,0.0,0,0,0
2664,19788,Kerala,8707,Rohan Prem,0,12,21,1,0,2.0,0,9,0
2664,19788,Kerala,8709,Sachin Baby,0,19,20,0,0,0.0,0,0,0
2664,19788,Kerala,8944,Sandeep Warrier,1,0,0,0,0,10.0,0,38,2
2664,19788,Kerala,10270,Abhishek Mohan,0,0,1,0,0,8.0,0,46,2
2664,19788,Kerala,10809,Mohammed Azharuddeen,0,28,20,4,0,0.0,0,0,0
2664,19788,Kerala,11893,Vishnu Vinod,0,25,52,2,1,0.0,0,0,0
2664,19788,Kerala,13174,KC Akshay,1,0,0,0,0,10.0,0,45,2
2664,19788,Kerala,13520,Sudhesan Midhun,1,0,0,0,0,10.0,1,41,0
2664,19802,Kerala,8271,Sanju Samson,0,10,16,1,0,0.0,0,0,0
2664,19802,Kerala,8707,Rohan Prem,0,36,48,5,0,1.0,0,14,0
2664,19802,Kerala,8709,Sachin Baby,0,95,81,8,3,0.0,0,0,0
2664,19802,Kerala,8944,Sandeep Warrier,1,0,0,0,0,10.0,1,35,2
2664,19802,Kerala,10270,Abhishek Mohan,0,0,0,0,0,10.0,0,69,0
2664,19802,Kerala,10809,Mohammed Azharuddeen,0,23,11,1,2,0.0,0,0,0
2664,19802,Kerala,11893,Vishnu Vinod,0,66,112,1,3,0.0,0,0,0
2664,19802,Kerala,13174,KC Akshay,1,0,0,0,0,10.0,0,32,4
2664,19802,Kerala,13483,KM Asif,1,0,0,0,0,10.0,0,65,3
2664,19814,Kerala,8271,Sanju Samson,0,37,37,3,1,0.0,0,0,0
2664,19814,Kerala,8707,Rohan Prem,0,52,66,7,0,0.0,0,0,0
2664,19814,Kerala,8709,Sachin Baby,0,26,41,2,0,0.0,0,0,0
2664,19814,Kerala,10270,Abhishek Mohan,1,0,0,0,0,10.0,0,40,2
2664,19814,Kerala,10315,MD Nidheesh,1,0,0,0,0,10.0,2,29,3
2664,19814,Kerala,10809,Mohammed Azharuddeen,0,47,35,0,0,0.0,0,0,0
2664,19814,Kerala,11797,Vinod Kumar,0,12,14,0,0,10.0,0,73,0
2664,19814,Kerala,11893,Vishnu Vinod,0,40,57,1,2,0.0,0,0,0
2664,19814,Kerala,13174,KC Akshay,1,0,0,0,0,10.0,0,56,1
2664,19837,Kerala,8271,Sanju Samson,0,14,19,2,0,0.0,0,0,0
2664,19837,Kerala,8707,Rohan Prem,0,66,95,7,0,0.0,0,0,0
2664,19837,Kerala,8709,Sachin Baby,0,38,50,4,1,3.0,0,11,2
2664,19837,Kerala,8944,Sandeep Warrier,1,0,0,0,0,9.0,2,32,3
2664,19837,Kerala,10315,MD Nidheesh,0,12,9,2,0,8.0,2,24,1
2664,19837,Kerala,10809,Mohammed Azharuddeen,0,5,4,1,0,0.0,0,0,0
2664,19837,Kerala,11893,Vishnu Vinod,0,4,9,0,0,0.0,0,0,0
2664,19837,Kerala,13174,KC Akshay,0,4,5,0,0,10.0,2,32,3
2664,19837,Kerala,13608,Fazil Fanoos,0,5,12,0,0,9.0,0,31,1
2664,19849,Kerala,8271,Sanju Samson,0,46,48,4,1,0.0,0,0,0
2664,19849,Kerala,8709,Sachin Baby,0,22,20,4,0,0.0,0,0,0
2664,19849,Kerala,8944,Sandeep Warrier,0,1,4,0,0,8.0,1,74,2
2664,19849,Kerala,10270,Abhishek Mohan,0,19,8,1,2,7.0,0,54,2
2664,19849,Kerala,10315,MD Nidheesh,0,1,3,0,0,7.0,0,36,1
2664,19849,Kerala,10332,Nizar,0,12,31,1,0,0.0,0,0,0
2664,19849,Kerala,10809,Mohammed Azharuddeen,0,18,10,3,0,0.0,0,0,0
2664,19849,Kerala,11893,Vishnu Vinod,0,12,12,1,1,0.0,0,0,0
2664,19849,Kerala,13174,KC Akshay,0,13,14,2,0,8.0,0,50,1
2664,19849,Kerala,13608,Fazil Fanoos,0,6,10,0,0,7.0,0,53,1
2749,20887,Kerala,8271,Sanju Samson,0,6,16,0,0,0.0,0,0,0
2749,20887,Kerala,8709,Sachin Baby,0,57,84,6,0,5.0,0,18,2
2749,20887,Kerala,8711,Vasudevan Arundhadi Jagadeesh,0,28,50,0,0,0.0,0,0,0
2749,20887,Kerala,8944,Sandeep Warrier,0,0,0,0,0,7.0,1,17,2
2749,20887,Kerala,10267,Basil Thampi,0,1,3,0,0,7.0,0,24,1
2749,20887,Kerala,10320,Akshay Chandran,0,2,7,0,0,10.0,0,42,2
2749,20887,Kerala,10332,Nizar,0,9,25,1,0,0.0,0,0,0
2749,20887,Kerala,12623,Daryl Ferrario,0,1,1,0,0,0.0,0,0,0
2749,20887,Kerala,13520,Sudhesan Midhun,0,0,3,0,0,10.0,0,56,3
2749,20899,Kerala,9213,Nikhilesh Surendran,1,0,0,0,0,0.0,0,0,0
2749,20929,Kerala,10642,Fabid Ahmed,0,16,27,0,1,10.0,0,55,1
2749,21001,Kerala,10642,Fabid Ahmed,0,8,17,0,0,7.0,1,46,0
2749,21007,Kerala,8271,Sanju Samson,0,47,57,7,0,0.0,0,0,0
2749,21007,Kerala,8709,Sachin Baby,0,47,49,4,1,4.0,0,38,0
2749,21007,Kerala,8711,Vasudevan Arundhadi Jagadeesh,0,59,69,4,0,9.0,0,51,1
2749,21007,Kerala,8944,Sandeep Warrier,1,0,0,0,0,10.0,0,70,0
2749,21007,Kerala,9619,Vinoop Manoharan,0,6,12,0,0,6.0,0,53,1
2749,21007,Kerala,10270,Abhishek Mohan,0,5,15,0,0,7.0,0,59,0
2749,21007,Kerala,10315,MD Nidheesh,0,10,21,0,1,6.0,0,45,0
2749,21007,Kerala,10320,Akshay Chandran,0,4,17,0,0,6.0,0,48,0
2749,21007,Kerala,10332,Nizar,0,21,25,3,0,0.0,0,0,0
2749,21007,Kerala,12623,Daryl Ferrario,0,18,27,4,0,2.0,0,18,0
